latest_date,store_key,store_id,store_name,store_city,store_location,product_key,product_id,product_name,product_category,current_stock,latest_stock_status,out_of_stock_flag,restock_risk_flag,is_out_of_stock,is_restock_risk,unit_margin,product_margin
2023-09-01,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,14,14,Glass Marbles,Games,20,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-22,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,15,15,Hot Wheels 5-Pack,Toys,13,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-21,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-08-25,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,17,17,Kids Makeup Kit,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-22,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,18,18,Lego Bricks,Toys,34,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,19,19,Magic Sand,Art & Crafts,28,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-08,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-23,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,23,23,Mr. Potatohead,Toys,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,24,24,Nerf Gun,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-28,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,25,25,Playdoh Can,Art & Crafts,80,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-06,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,26,26,Playdoh Playset,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-29,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,27,27,Playdoh Toolkit,Art & Crafts,29,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-21,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,28,28,Playfoam,Art & Crafts,16,NORMAL_STOCK,0,0,0.0,0.0,7.0,7.0
2023-08-17,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,29,29,Plush Pony,Toys,6,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-08-19,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,30,30,Rubik's Cube,Games,46,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-29,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,31,31,Splash Balls,Sports & Outdoors,0,OUT_OF_STOCK,1,1,1.0,1.0,1.0,1.0
2022-12-09,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-07-15,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,33,33,Teddy Bear,Toys,4,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-23,25,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,34,34,Toy Robot,Electronics,23,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-21,26,26,Maven Toys Campeche 2,Campeche,Commercial,1,1,Action Figure,Toys,6,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-16,26,26,Maven Toys Campeche 2,Campeche,Commercial,2,2,Animal Figures,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,26,26,Maven Toys Campeche 2,Campeche,Commercial,3,3,Barrel O' Slime,Art & Crafts,15,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-12,26,26,Maven Toys Campeche 2,Campeche,Commercial,4,4,Chutes & Ladders,Games,12,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-31,26,26,Maven Toys Campeche 2,Campeche,Commercial,5,5,Classic Dominoes,Games,8,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,26,26,Maven Toys Campeche 2,Campeche,Commercial,6,6,Colorbuds,Electronics,23,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-23,26,26,Maven Toys Campeche 2,Campeche,Commercial,7,7,Dart Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-26,26,26,Maven Toys Campeche 2,Campeche,Commercial,8,8,Deck Of Cards,Games,22,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-24,26,26,Maven Toys Campeche 2,Campeche,Commercial,9,9,Dino Egg,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-09,26,26,Maven Toys Campeche 2,Campeche,Commercial,10,10,Dinosaur Figures,Toys,25,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,26,26,Maven Toys Campeche 2,Campeche,Commercial,11,11,Etch A Sketch,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-08-15,26,26,Maven Toys Campeche 2,Campeche,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,14,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-24,26,26,Maven Toys Campeche 2,Campeche,Commercial,13,13,Gamer Headphones,Electronics,20,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-22,26,26,Maven Toys Campeche 2,Campeche,Commercial,14,14,Glass Marbles,Games,2,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-08-25,26,26,Maven Toys Campeche 2,Campeche,Commercial,15,15,Hot Wheels 5-Pack,Toys,20,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-19,26,26,Maven Toys Campeche 2,Campeche,Commercial,16,16,Jenga,Games,20,NORMAL_STOCK,0,0,0.0,0.0,7.0,7.0
2023-09-28,26,26,Maven Toys Campeche 2,Campeche,Commercial,17,17,Kids Makeup Kit,Art & Crafts,6,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,26,26,Maven Toys Campeche 2,Campeche,Commercial,18,18,Lego Bricks,Toys,7,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-29,26,26,Maven Toys Campeche 2,Campeche,Commercial,19,19,Magic Sand,Art & Crafts,90,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-23,26,26,Maven Toys Campeche 2,Campeche,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,6,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-09-29,26,26,Maven Toys Campeche 2,Campeche,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,26,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-06-10,26,26,Maven Toys Campeche 2,Campeche,Commercial,22,22,Monopoly,Games,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-14,26,26,Maven Toys Campeche 2,Campeche,Commercial,23,23,Mr. Potatohead,Toys,4,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-27,26,26,Maven Toys Campeche 2,Campeche,Commercial,24,24,Nerf Gun,Sports & Outdoors,11,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-21,26,26,Maven Toys Campeche 2,Campeche,Commercial,25,25,Playdoh Can,Art & Crafts,71,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-12,26,26,Maven Toys Campeche 2,Campeche,Commercial,26,26,Playdoh Playset,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-05,26,26,Maven Toys Campeche 2,Campeche,Commercial,27,27,Playdoh Toolkit,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-25,26,26,Maven Toys Campeche 2,Campeche,Commercial,28,28,Playfoam,Art & Crafts,26,NORMAL_STOCK,0,0,0.0,0.0,7.0,7.0
2023-07-20,26,26,Maven Toys Campeche 2,Campeche,Commercial,29,29,Plush Pony,Toys,3,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-08-19,26,26,Maven Toys Campeche 2,Campeche,Commercial,30,30,Rubik's Cube,Games,46,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-01,26,26,Maven Toys Campeche 2,Campeche,Commercial,31,31,Splash Balls,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-07-27,26,26,Maven Toys Campeche 2,Campeche,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,2,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-07-20,26,26,Maven Toys Campeche 2,Campeche,Commercial,33,33,Teddy Bear,Toys,2,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-20,26,26,Maven Toys Campeche 2,Campeche,Commercial,34,34,Toy Robot,Electronics,17,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,26,26,Maven Toys Campeche 2,Campeche,Commercial,35,35,Uno Card Game,Games,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-09,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,1,1,Action Figure,Toys,27,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-21,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2,2,Animal Figures,Toys,30,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,3,3,Barrel O' Slime,Art & Crafts,55,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-27,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,6,6,Colorbuds,Electronics,7,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-08-18,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,7,7,Dart Gun,Sports & Outdoors,22,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-19,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,8,8,Deck Of Cards,Games,12,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,9,9,Dino Egg,Toys,6,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-13,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,10,10,Dinosaur Figures,Toys,45,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,11,11,Etch A Sketch,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,10.0,10.0
2023-09-23,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-07,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,13,13,Gamer Headphones,Electronics,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-14,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,14,14,Glass Marbles,Games,21,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-21,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,15,15,Hot Wheels 5-Pack,Toys,3,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-03,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-26,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,17,17,Kids Makeup Kit,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-27,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,18,18,Lego Bricks,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-23,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,19,19,Magic Sand,Art & Crafts,34,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-09,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,2,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-07-15,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,23,23,Mr. Potatohead,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-25,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,24,24,Nerf Gun,Sports & Outdoors,46,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,25,25,Playdoh Can,Art & Crafts,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-23,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,27,27,Playdoh Toolkit,Art & Crafts,11,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-30,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,28,28,Playfoam,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2022-12-02,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,29,29,Plush Pony,Toys,3,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-16,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,30,30,Rubik's Cube,Games,37,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-22,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,31,31,Splash Balls,Sports & Outdoors,13,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-07-29,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,6,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-24,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,33,33,Teddy Bear,Toys,7,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-26,27,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,34,34,Toy Robot,Electronics,9,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-28,28,28,Maven Toys Puebla 2,Puebla,Downtown,1,1,Action Figure,Toys,6,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,28,28,Maven Toys Puebla 2,Puebla,Downtown,2,2,Animal Figures,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,3.0,3.0
2023-09-29,28,28,Maven Toys Puebla 2,Puebla,Downtown,3,3,Barrel O' Slime,Art & Crafts,60,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-16,28,28,Maven Toys Puebla 2,Puebla,Downtown,6,6,Colorbuds,Electronics,16,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-08-17,28,28,Maven Toys Puebla 2,Puebla,Downtown,7,7,Dart Gun,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,28,28,Maven Toys Puebla 2,Puebla,Downtown,8,8,Deck Of Cards,Games,45,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-20,28,28,Maven Toys Puebla 2,Puebla,Downtown,9,9,Dino Egg,Toys,7,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-30,28,28,Maven Toys Puebla 2,Puebla,Downtown,10,10,Dinosaur Figures,Toys,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-30,28,28,Maven Toys Puebla 2,Puebla,Downtown,11,11,Etch A Sketch,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-09-15,28,28,Maven Toys Puebla 2,Puebla,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-06,28,28,Maven Toys Puebla 2,Puebla,Downtown,13,13,Gamer Headphones,Electronics,2,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-28,28,28,Maven Toys Puebla 2,Puebla,Downtown,14,14,Glass Marbles,Games,17,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,28,28,Maven Toys Puebla 2,Puebla,Downtown,15,15,Hot Wheels 5-Pack,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-09-09,28,28,Maven Toys Puebla 2,Puebla,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-23,28,28,Maven Toys Puebla 2,Puebla,Downtown,17,17,Kids Makeup Kit,Art & Crafts,17,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-17,28,28,Maven Toys Puebla 2,Puebla,Downtown,18,18,Lego Bricks,Toys,24,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,28,28,Maven Toys Puebla 2,Puebla,Downtown,19,19,Magic Sand,Art & Crafts,13,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-07,28,28,Maven Toys Puebla 2,Puebla,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,11,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-01,28,28,Maven Toys Puebla 2,Puebla,Downtown,23,23,Mr. Potatohead,Toys,24,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,28,28,Maven Toys Puebla 2,Puebla,Downtown,24,24,Nerf Gun,Sports & Outdoors,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,28,28,Maven Toys Puebla 2,Puebla,Downtown,25,25,Playdoh Can,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-07-14,28,28,Maven Toys Puebla 2,Puebla,Downtown,26,26,Playdoh Playset,Art & Crafts,15,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-23,28,28,Maven Toys Puebla 2,Puebla,Downtown,27,27,Playdoh Toolkit,Art & Crafts,24,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-20,28,28,Maven Toys Puebla 2,Puebla,Downtown,28,28,Playfoam,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-14,28,28,Maven Toys Puebla 2,Puebla,Downtown,29,29,Plush Pony,Toys,5,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-08-24,28,28,Maven Toys Puebla 2,Puebla,Downtown,30,30,Rubik's Cube,Games,27,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-08,28,28,Maven Toys Puebla 2,Puebla,Downtown,31,31,Splash Balls,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-23,28,28,Maven Toys Puebla 2,Puebla,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-03,28,28,Maven Toys Puebla 2,Puebla,Downtown,33,33,Teddy Bear,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,28,28,Maven Toys Puebla 2,Puebla,Downtown,34,34,Toy Robot,Electronics,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,1,1,Action Figure,Toys,2,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-20,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,2,2,Animal Figures,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-30,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,3,3,Barrel O' Slime,Art & Crafts,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-29,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,6,6,Colorbuds,Electronics,17,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-15,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,7,7,Dart Gun,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-23,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,8,8,Deck Of Cards,Games,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-29,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,9,9,Dino Egg,Toys,6,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-23,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,10,10,Dinosaur Figures,Toys,45,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-06,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,11,11,Etch A Sketch,Art & Crafts,8,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-08-04,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,6,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-30,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,13,13,Gamer Headphones,Electronics,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-23,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,14,14,Glass Marbles,Games,5,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-10,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,15,15,Hot Wheels 5-Pack,Toys,18,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-07-03,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-05-06,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,17,17,Kids Makeup Kit,Art & Crafts,25,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-23,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,18,18,Lego Bricks,Toys,26,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,19,19,Magic Sand,Art & Crafts,12,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-29,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-06,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,23,23,Mr. Potatohead,Toys,37,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-18,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,24,24,Nerf Gun,Sports & Outdoors,14,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-23,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,25,25,Playdoh Can,Art & Crafts,47,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-16,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,26,26,Playdoh Playset,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-17,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,27,27,Playdoh Toolkit,Art & Crafts,27,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-22,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,28,28,Playfoam,Art & Crafts,1,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-16,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,29,29,Plush Pony,Toys,6,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-20,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,30,30,Rubik's Cube,Games,32,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-17,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,31,31,Splash Balls,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-01,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,7,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-18,29,29,Maven Toys Xalapa 1,Xalapa,Commercial,34,34,Toy Robot,Electronics,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-28,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,1,1,Action Figure,Toys,15,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-20,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2,2,Animal Figures,Toys,30,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,3,3,Barrel O' Slime,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-30,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,6,6,Colorbuds,Electronics,18,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-29,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,7,7,Dart Gun,Sports & Outdoors,13,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-28,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,8,8,Deck Of Cards,Games,110,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-16,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,9,9,Dino Egg,Toys,59,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-24,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,10,10,Dinosaur Figures,Toys,55,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-09,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,11,11,Etch A Sketch,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-09-29,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,12,12,Foam Disk Launcher,Sports & Outdoors,8,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-28,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,13,13,Gamer Headphones,Electronics,18,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-21,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,14,14,Glass Marbles,Games,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-23,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,15,15,Hot Wheels 5-Pack,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-07-03,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-16,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,17,17,Kids Makeup Kit,Art & Crafts,13,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-30,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,18,18,Lego Bricks,Toys,9,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,30,30,Maven Toys Guadalajara 3,Guadalajara,Airport,19,19,Magic Sand,Art & Crafts,19,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
