date,product_key,product_id,product_name,product_category,units,revenue,gross_profit,unit_margin,product_margin
2022-12-14,14,14,Glass Marbles,Games,40,439.59999999999997,200.0,5.0,5.0
2022-12-14,15,15,Hot Wheels 5-Pack,Toys,10,59.900000000000006,20.0,2.0,2.0
2022-12-14,16,16,Jenga,Games,33,329.67,231.0,7.0,7.0
2022-12-14,17,17,Kids Makeup Kit,Art & Crafts,57,1139.4299999999998,342.0,6.0,6.0
2022-12-14,18,18,Lego Bricks,Toys,109,4358.91,545.0,5.0,5.0
2022-12-14,19,19,Magic Sand,Art & Crafts,198,3166.02,396.0,2.0,2.0
2022-12-14,20,20,Mini Basketball Hoop,Sports & Outdoors,4,99.96,64.0,16.0,16.0
2022-12-14,21,21,Mini Ping Pong Set,Sports & Outdoors,68,679.32,204.0,3.0,3.0
2022-12-14,23,23,Mr. Potatohead,Toys,64,639.36,320.0,5.0,5.0
2022-12-14,24,24,Nerf Gun,Sports & Outdoors,42,839.5799999999999,210.0,5.0,5.0
2022-12-14,25,25,Playdoh Can,Art & Crafts,100,299.0,100.0,1.0,1.0
2022-12-14,26,26,Playdoh Playset,Art & Crafts,10,249.89999999999998,40.0,4.0,4.0
2022-12-14,27,27,Playdoh Toolkit,Art & Crafts,11,54.89,11.0,1.0,1.0
2022-12-14,30,30,Rubik's Cube,Games,128,2558.72,256.0,2.0,2.0
2022-12-14,31,31,Splash Balls,Sports & Outdoors,21,188.79,21.0,1.0,1.0
2022-12-14,32,32,Supersoaker Water Gun,Sports & Outdoors,16,239.84,48.0,3.0,3.0
2022-12-14,34,34,Toy Robot,Electronics,3,77.97,15.0,5.0,5.0
2022-12-15,1,1,Action Figure,Toys,68,1087.32,408.0,6.0,6.0
2022-12-15,2,2,Animal Figures,Toys,83,1078.17,249.0,3.0,3.0
2022-12-15,3,3,Barrel O' Slime,Art & Crafts,292,1165.0800000000002,584.0,2.0,2.0
2022-12-15,5,5,Classic Dominoes,Games,8,79.92,16.0,2.0,2.0
2022-12-15,6,6,Colorbuds,Electronics,169,2533.31,1352.0,8.0,8.0
2022-12-15,7,7,Dart Gun,Sports & Outdoors,67,1071.33,268.0,4.0,4.0
2022-12-15,8,8,Deck Of Cards,Games,127,887.73,381.0,3.0,3.0
2022-12-15,9,9,Dino Egg,Toys,32,351.68,32.0,1.0,1.0
2022-12-15,10,10,Dinosaur Figures,Toys,79,1184.21,316.0,4.0,4.0
2022-12-15,11,11,Etch A Sketch,Art & Crafts,30,629.6999999999999,300.0,10.0,10.0
2022-12-15,13,13,Gamer Headphones,Electronics,56,1175.4399999999998,336.0,6.0,6.0
2022-12-15,14,14,Glass Marbles,Games,39,428.61,195.0,5.0,5.0
2022-12-15,15,15,Hot Wheels 5-Pack,Toys,55,329.45,110.0,2.0,2.0
2022-12-15,16,16,Jenga,Games,17,169.83,119.0,7.0,7.0
2022-12-15,17,17,Kids Makeup Kit,Art & Crafts,81,1619.1899999999998,486.0,6.0,6.0
2022-12-15,18,18,Lego Bricks,Toys,136,5438.64,680.0,5.0,5.0
2022-12-15,19,19,Magic Sand,Art & Crafts,122,1950.78,244.0,2.0,2.0
2022-12-15,20,20,Mini Basketball Hoop,Sports & Outdoors,6,149.94,96.0,16.0,16.0
2022-12-15,21,21,Mini Ping Pong Set,Sports & Outdoors,232,2317.68,696.0,3.0,3.0
2022-12-15,22,22,Monopoly,Games,33,659.67,198.0,6.0,6.0
2022-12-15,23,23,Mr. Potatohead,Toys,29,289.71,145.0,5.0,5.0
2022-12-15,24,24,Nerf Gun,Sports & Outdoors,69,1379.31,345.0,5.0,5.0
2022-12-15,25,25,Playdoh Can,Art & Crafts,249,744.5100000000001,249.0,1.0,1.0
2022-12-15,27,27,Playdoh Toolkit,Art & Crafts,5,24.950000000000003,5.0,1.0,1.0
2022-12-15,29,29,Plush Pony,Toys,18,359.82,198.0,11.0,11.0
2022-12-15,30,30,Rubik's Cube,Games,146,2918.54,292.0,2.0,2.0
2022-12-15,31,31,Splash Balls,Sports & Outdoors,74,665.26,74.0,1.0,1.0
2022-12-15,32,32,Supersoaker Water Gun,Sports & Outdoors,2,29.98,6.0,3.0,3.0
2022-12-15,33,33,Teddy Bear,Toys,37,480.63,74.0,2.0,2.0
2022-12-15,34,34,Toy Robot,Electronics,41,1065.59,205.0,5.0,5.0
2022-12-16,1,1,Action Figure,Toys,89,1423.1100000000001,534.0,6.0,6.0
2022-12-16,2,2,Animal Figures,Toys,21,272.79,63.0,3.0,3.0
2022-12-16,3,3,Barrel O' Slime,Art & Crafts,592,2362.08,1184.0,2.0,2.0
2022-12-16,4,4,Chutes & Ladders,Games,1,12.99,3.0,3.0,3.0
2022-12-16,5,5,Classic Dominoes,Games,4,39.96,8.0,2.0,2.0
2022-12-16,6,6,Colorbuds,Electronics,141,2113.59,1128.0,8.0,8.0
2022-12-16,7,7,Dart Gun,Sports & Outdoors,77,1231.23,308.0,4.0,4.0
2022-12-16,8,8,Deck Of Cards,Games,148,1034.52,444.0,3.0,3.0
2022-12-16,9,9,Dino Egg,Toys,68,747.32,68.0,1.0,1.0
2022-12-16,10,10,Dinosaur Figures,Toys,18,269.82,72.0,4.0,4.0
2022-12-16,11,11,Etch A Sketch,Art & Crafts,33,692.67,330.0,10.0,10.0
2022-12-16,13,13,Gamer Headphones,Electronics,48,1007.52,288.0,6.0,6.0
2022-12-16,14,14,Glass Marbles,Games,82,901.1800000000001,410.0,5.0,5.0
2022-12-16,15,15,Hot Wheels 5-Pack,Toys,19,113.81,38.0,2.0,2.0
2022-12-16,16,16,Jenga,Games,18,179.82,126.0,7.0,7.0
2022-12-16,17,17,Kids Makeup Kit,Art & Crafts,31,619.6899999999999,186.0,6.0,6.0
2022-12-16,18,18,Lego Bricks,Toys,147,5878.530000000001,735.0,5.0,5.0
2022-12-16,19,19,Magic Sand,Art & Crafts,212,3389.88,424.0,2.0,2.0
2022-12-16,20,20,Mini Basketball Hoop,Sports & Outdoors,15,374.84999999999997,240.0,16.0,16.0
2022-12-16,21,21,Mini Ping Pong Set,Sports & Outdoors,397,3966.03,1191.0,3.0,3.0
2022-12-16,22,22,Monopoly,Games,3,59.97,18.0,6.0,6.0
2022-12-16,23,23,Mr. Potatohead,Toys,16,159.84,80.0,5.0,5.0
2022-12-16,24,24,Nerf Gun,Sports & Outdoors,86,1719.1399999999999,430.0,5.0,5.0
2022-12-16,25,25,Playdoh Can,Art & Crafts,118,352.82000000000005,118.0,1.0,1.0
2022-12-16,26,26,Playdoh Playset,Art & Crafts,15,374.84999999999997,60.0,4.0,4.0
2022-12-16,27,27,Playdoh Toolkit,Art & Crafts,28,139.72,28.0,1.0,1.0
2022-12-16,30,30,Rubik's Cube,Games,260,5197.4,520.0,2.0,2.0
2022-12-16,31,31,Splash Balls,Sports & Outdoors,40,359.6,40.0,1.0,1.0
2022-12-16,33,33,Teddy Bear,Toys,22,285.78000000000003,44.0,2.0,2.0
2022-12-16,34,34,Toy Robot,Electronics,31,805.6899999999999,155.0,5.0,5.0
2022-12-17,1,1,Action Figure,Toys,103,1646.97,618.0,6.0,6.0
2022-12-17,2,2,Animal Figures,Toys,80,1039.2,240.0,3.0,3.0
2022-12-17,3,3,Barrel O' Slime,Art & Crafts,379,1512.21,758.0,2.0,2.0
2022-12-17,4,4,Chutes & Ladders,Games,33,428.67,99.0,3.0,3.0
2022-12-17,5,5,Classic Dominoes,Games,4,39.96,8.0,2.0,2.0
2022-12-17,6,6,Colorbuds,Electronics,189,2833.11,1512.0,8.0,8.0
2022-12-17,7,7,Dart Gun,Sports & Outdoors,49,783.51,196.0,4.0,4.0
2022-12-17,8,8,Deck Of Cards,Games,209,1460.91,627.0,3.0,3.0
2022-12-17,9,9,Dino Egg,Toys,27,296.73,27.0,1.0,1.0
2022-12-17,10,10,Dinosaur Figures,Toys,59,884.41,236.0,4.0,4.0
2022-12-17,11,11,Etch A Sketch,Art & Crafts,41,860.5899999999999,410.0,10.0,10.0
2022-12-17,13,13,Gamer Headphones,Electronics,15,314.84999999999997,90.0,6.0,6.0
2022-12-17,14,14,Glass Marbles,Games,64,703.36,320.0,5.0,5.0
2022-12-17,15,15,Hot Wheels 5-Pack,Toys,4,23.96,8.0,2.0,2.0
2022-12-17,16,16,Jenga,Games,60,599.4,420.0,7.0,7.0
2022-12-17,17,17,Kids Makeup Kit,Art & Crafts,15,299.84999999999997,90.0,6.0,6.0
2022-12-17,18,18,Lego Bricks,Toys,86,3439.1400000000003,430.0,5.0,5.0
2022-12-17,19,19,Magic Sand,Art & Crafts,89,1423.1100000000001,178.0,2.0,2.0
2022-12-17,21,21,Mini Ping Pong Set,Sports & Outdoors,204,2037.96,612.0,3.0,3.0
2022-12-17,22,22,Monopoly,Games,27,539.7299999999999,162.0,6.0,6.0
2022-12-17,23,23,Mr. Potatohead,Toys,70,699.3,350.0,5.0,5.0
2022-12-17,24,24,Nerf Gun,Sports & Outdoors,115,2298.85,575.0,5.0,5.0
2022-12-17,25,25,Playdoh Can,Art & Crafts,209,624.9100000000001,209.0,1.0,1.0
2022-12-17,26,26,Playdoh Playset,Art & Crafts,14,349.85999999999996,56.0,4.0,4.0
2022-12-17,27,27,Playdoh Toolkit,Art & Crafts,25,124.75,25.0,1.0,1.0
2022-12-17,29,29,Plush Pony,Toys,34,679.66,374.0,11.0,11.0
2022-12-17,30,30,Rubik's Cube,Games,133,2658.6699999999996,266.0,2.0,2.0
2022-12-17,31,31,Splash Balls,Sports & Outdoors,56,503.44,56.0,1.0,1.0
2022-12-17,32,32,Supersoaker Water Gun,Sports & Outdoors,1,14.99,3.0,3.0,3.0
2022-12-17,34,34,Toy Robot,Electronics,3,77.97,15.0,5.0,5.0
2022-12-17,35,35,Uno Card Game,Games,8,63.92,32.0,4.0,4.0
2022-12-18,1,1,Action Figure,Toys,33,527.67,198.0,6.0,6.0
2022-12-18,2,2,Animal Figures,Toys,49,636.51,147.0,3.0,3.0
2022-12-18,3,3,Barrel O' Slime,Art & Crafts,198,790.0200000000001,396.0,2.0,2.0
2022-12-18,4,4,Chutes & Ladders,Games,7,90.93,21.0,3.0,3.0
2022-12-18,5,5,Classic Dominoes,Games,14,139.86,28.0,2.0,2.0
2022-12-18,6,6,Colorbuds,Electronics,220,3297.8,1760.0,8.0,8.0
2022-12-18,7,7,Dart Gun,Sports & Outdoors,41,655.59,164.0,4.0,4.0
2022-12-18,8,8,Deck Of Cards,Games,111,775.89,333.0,3.0,3.0
2022-12-18,9,9,Dino Egg,Toys,20,219.8,20.0,1.0,1.0
2022-12-18,10,10,Dinosaur Figures,Toys,45,674.55,180.0,4.0,4.0
2022-12-18,11,11,Etch A Sketch,Art & Crafts,11,230.89,110.0,10.0,10.0
2022-12-18,13,13,Gamer Headphones,Electronics,69,1448.31,414.0,6.0,6.0
2022-12-18,14,14,Glass Marbles,Games,63,692.37,315.0,5.0,5.0
2022-12-18,15,15,Hot Wheels 5-Pack,Toys,37,221.63,74.0,2.0,2.0
2022-12-18,16,16,Jenga,Games,28,279.72,196.0,7.0,7.0
2022-12-18,17,17,Kids Makeup Kit,Art & Crafts,104,2078.96,624.0,6.0,6.0
2022-12-18,18,18,Lego Bricks,Toys,120,4798.8,600.0,5.0,5.0
2022-12-18,19,19,Magic Sand,Art & Crafts,62,991.38,124.0,2.0,2.0
2022-12-18,20,20,Mini Basketball Hoop,Sports & Outdoors,18,449.82,288.0,16.0,16.0
2022-12-18,21,21,Mini Ping Pong Set,Sports & Outdoors,45,449.55,135.0,3.0,3.0
2022-12-18,23,23,Mr. Potatohead,Toys,35,349.65000000000003,175.0,5.0,5.0
2022-12-18,24,24,Nerf Gun,Sports & Outdoors,41,819.5899999999999,205.0,5.0,5.0
2022-12-18,25,25,Playdoh Can,Art & Crafts,240,717.6,240.0,1.0,1.0
2022-12-18,27,27,Playdoh Toolkit,Art & Crafts,57,284.43,57.0,1.0,1.0
2022-12-18,30,30,Rubik's Cube,Games,106,2118.94,212.0,2.0,2.0
2022-12-18,31,31,Splash Balls,Sports & Outdoors,34,305.66,34.0,1.0,1.0
2022-12-18,33,33,Teddy Bear,Toys,20,259.8,40.0,2.0,2.0
2022-12-18,35,35,Uno Card Game,Games,18,143.82,72.0,4.0,4.0
2022-12-19,1,1,Action Figure,Toys,108,1726.92,648.0,6.0,6.0
2022-12-19,2,2,Animal Figures,Toys,52,675.48,156.0,3.0,3.0
2022-12-19,3,3,Barrel O' Slime,Art & Crafts,289,1153.1100000000001,578.0,2.0,2.0
2022-12-19,4,4,Chutes & Ladders,Games,4,51.96,12.0,3.0,3.0
2022-12-19,6,6,Colorbuds,Electronics,132,1978.68,1056.0,8.0,8.0
2022-12-19,8,8,Deck Of Cards,Games,155,1083.45,465.0,3.0,3.0
2022-12-19,9,9,Dino Egg,Toys,13,142.87,13.0,1.0,1.0
2022-12-19,10,10,Dinosaur Figures,Toys,11,164.89000000000001,44.0,4.0,4.0
2022-12-19,11,11,Etch A Sketch,Art & Crafts,7,146.92999999999998,70.0,10.0,10.0
2022-12-19,13,13,Gamer Headphones,Electronics,78,1637.2199999999998,468.0,6.0,6.0
2022-12-19,14,14,Glass Marbles,Games,71,780.29,355.0,5.0,5.0
2022-12-19,15,15,Hot Wheels 5-Pack,Toys,16,95.84,32.0,2.0,2.0
2022-12-19,16,16,Jenga,Games,36,359.64,252.0,7.0,7.0
2022-12-19,17,17,Kids Makeup Kit,Art & Crafts,41,819.5899999999999,246.0,6.0,6.0
2022-12-19,18,18,Lego Bricks,Toys,128,5118.72,640.0,5.0,5.0
2022-12-19,19,19,Magic Sand,Art & Crafts,112,1790.88,224.0,2.0,2.0
2022-12-19,21,21,Mini Ping Pong Set,Sports & Outdoors,96,959.04,288.0,3.0,3.0
2022-12-19,22,22,Monopoly,Games,4,79.96,24.0,6.0,6.0
2022-12-19,23,23,Mr. Potatohead,Toys,6,59.94,30.0,5.0,5.0
2022-12-19,24,24,Nerf Gun,Sports & Outdoors,27,539.7299999999999,135.0,5.0,5.0
2022-12-19,25,25,Playdoh Can,Art & Crafts,100,299.0,100.0,1.0,1.0
2022-12-19,26,26,Playdoh Playset,Art & Crafts,8,199.92,32.0,4.0,4.0
2022-12-19,27,27,Playdoh Toolkit,Art & Crafts,74,369.26,74.0,1.0,1.0
2022-12-19,29,29,Plush Pony,Toys,7,139.92999999999998,77.0,11.0,11.0
2022-12-19,30,30,Rubik's Cube,Games,148,2958.52,296.0,2.0,2.0
2022-12-19,31,31,Splash Balls,Sports & Outdoors,24,215.76,24.0,1.0,1.0
2022-12-19,33,33,Teddy Bear,Toys,12,155.88,24.0,2.0,2.0
2022-12-19,34,34,Toy Robot,Electronics,19,493.80999999999995,95.0,5.0,5.0
2022-12-19,35,35,Uno Card Game,Games,9,71.91,36.0,4.0,4.0
2022-12-20,1,1,Action Figure,Toys,62,991.38,372.0,6.0,6.0
2022-12-20,2,2,Animal Figures,Toys,40,519.6,120.0,3.0,3.0
2022-12-20,3,3,Barrel O' Slime,Art & Crafts,345,1376.5500000000002,690.0,2.0,2.0
2022-12-20,4,4,Chutes & Ladders,Games,32,415.68,96.0,3.0,3.0
2022-12-20,5,5,Classic Dominoes,Games,3,29.97,6.0,2.0,2.0
2022-12-20,6,6,Colorbuds,Electronics,45,674.55,360.0,8.0,8.0
2022-12-20,7,7,Dart Gun,Sports & Outdoors,100,1599.0,400.0,4.0,4.0
2022-12-20,8,8,Deck Of Cards,Games,103,719.97,309.0,3.0,3.0
2022-12-20,9,9,Dino Egg,Toys,21,230.79,21.0,1.0,1.0
2022-12-20,10,10,Dinosaur Figures,Toys,11,164.89000000000001,44.0,4.0,4.0
2022-12-20,11,11,Etch A Sketch,Art & Crafts,34,713.66,340.0,10.0,10.0
2022-12-20,13,13,Gamer Headphones,Electronics,45,944.55,270.0,6.0,6.0
2022-12-20,14,14,Glass Marbles,Games,198,2176.02,990.0,5.0,5.0
2022-12-20,15,15,Hot Wheels 5-Pack,Toys,21,125.79,42.0,2.0,2.0
2022-12-20,16,16,Jenga,Games,41,409.59000000000003,287.0,7.0,7.0
2022-12-20,17,17,Kids Makeup Kit,Art & Crafts,9,179.91,54.0,6.0,6.0
2022-12-20,18,18,Lego Bricks,Toys,91,3639.09,455.0,5.0,5.0
2022-12-20,19,19,Magic Sand,Art & Crafts,321,5132.79,642.0,2.0,2.0
2022-12-20,21,21,Mini Ping Pong Set,Sports & Outdoors,86,859.14,258.0,3.0,3.0
2022-12-20,22,22,Monopoly,Games,16,319.84,96.0,6.0,6.0
2022-12-20,23,23,Mr. Potatohead,Toys,30,299.7,150.0,5.0,5.0
2022-12-20,24,24,Nerf Gun,Sports & Outdoors,45,899.55,225.0,5.0,5.0
2022-12-20,25,25,Playdoh Can,Art & Crafts,225,672.75,225.0,1.0,1.0
2022-12-20,26,26,Playdoh Playset,Art & Crafts,11,274.89,44.0,4.0,4.0
2022-12-20,27,27,Playdoh Toolkit,Art & Crafts,23,114.77000000000001,23.0,1.0,1.0
2022-12-20,29,29,Plush Pony,Toys,16,319.84,176.0,11.0,11.0
2022-12-20,30,30,Rubik's Cube,Games,211,4217.889999999999,422.0,2.0,2.0
2022-12-20,31,31,Splash Balls,Sports & Outdoors,29,260.71,29.0,1.0,1.0
2022-12-20,32,32,Supersoaker Water Gun,Sports & Outdoors,9,134.91,27.0,3.0,3.0
2022-12-20,33,33,Teddy Bear,Toys,14,181.86,28.0,2.0,2.0
2022-12-20,34,34,Toy Robot,Electronics,10,259.9,50.0,5.0,5.0
2022-12-20,35,35,Uno Card Game,Games,7,55.93,28.0,4.0,4.0
2022-12-21,1,1,Action Figure,Toys,24,383.76,144.0,6.0,6.0
2022-12-21,2,2,Animal Figures,Toys,50,649.5,150.0,3.0,3.0
2022-12-21,3,3,Barrel O' Slime,Art & Crafts,350,1396.5,700.0,2.0,2.0
2022-12-21,4,4,Chutes & Ladders,Games,17,220.83,51.0,3.0,3.0
2022-12-21,5,5,Classic Dominoes,Games,8,79.92,16.0,2.0,2.0
2022-12-21,6,6,Colorbuds,Electronics,152,2278.48,1216.0,8.0,8.0
2022-12-21,7,7,Dart Gun,Sports & Outdoors,69,1103.31,276.0,4.0,4.0
2022-12-21,8,8,Deck Of Cards,Games,160,1118.4,480.0,3.0,3.0
2022-12-21,9,9,Dino Egg,Toys,48,527.52,48.0,1.0,1.0
2022-12-21,10,10,Dinosaur Figures,Toys,37,554.63,148.0,4.0,4.0
2022-12-21,11,11,Etch A Sketch,Art & Crafts,86,1805.1399999999999,860.0,10.0,10.0
2022-12-21,13,13,Gamer Headphones,Electronics,59,1238.4099999999999,354.0,6.0,6.0
2022-12-21,14,14,Glass Marbles,Games,77,846.23,385.0,5.0,5.0
2022-12-21,15,15,Hot Wheels 5-Pack,Toys,22,131.78,44.0,2.0,2.0
2022-12-21,16,16,Jenga,Games,18,179.82,126.0,7.0,7.0
2022-12-21,17,17,Kids Makeup Kit,Art & Crafts,71,1419.29,426.0,6.0,6.0
2022-12-21,18,18,Lego Bricks,Toys,120,4798.8,600.0,5.0,5.0
2022-12-21,19,19,Magic Sand,Art & Crafts,317,5068.83,634.0,2.0,2.0
2022-12-21,20,20,Mini Basketball Hoop,Sports & Outdoors,8,199.92,128.0,16.0,16.0
2022-12-21,21,21,Mini Ping Pong Set,Sports & Outdoors,202,2017.98,606.0,3.0,3.0
2022-12-21,22,22,Monopoly,Games,27,539.7299999999999,162.0,6.0,6.0
2022-12-21,23,23,Mr. Potatohead,Toys,35,349.65,175.0,5.0,5.0
2022-12-21,24,24,Nerf Gun,Sports & Outdoors,33,659.67,165.0,5.0,5.0
2022-12-21,25,25,Playdoh Can,Art & Crafts,150,448.50000000000006,150.0,1.0,1.0
2022-12-21,26,26,Playdoh Playset,Art & Crafts,11,274.89,44.0,4.0,4.0
2022-12-21,27,27,Playdoh Toolkit,Art & Crafts,21,104.79,21.0,1.0,1.0
2022-12-21,29,29,Plush Pony,Toys,7,139.92999999999998,77.0,11.0,11.0
2022-12-21,30,30,Rubik's Cube,Games,153,3058.47,306.0,2.0,2.0
2022-12-21,31,31,Splash Balls,Sports & Outdoors,27,242.73000000000002,27.0,1.0,1.0
2022-12-21,32,32,Supersoaker Water Gun,Sports & Outdoors,10,149.9,30.0,3.0,3.0
2022-12-21,33,33,Teddy Bear,Toys,7,90.93,14.0,2.0,2.0
2022-12-21,34,34,Toy Robot,Electronics,55,1429.4499999999998,275.0,5.0,5.0
2022-12-22,1,1,Action Figure,Toys,64,1023.36,384.0,6.0,6.0
2022-12-22,2,2,Animal Figures,Toys,26,337.74,78.0,3.0,3.0
2022-12-22,3,3,Barrel O' Slime,Art & Crafts,376,1500.24,752.0,2.0,2.0
2022-12-22,4,4,Chutes & Ladders,Games,7,90.93,21.0,3.0,3.0
2022-12-22,5,5,Classic Dominoes,Games,29,289.71,58.0,2.0,2.0
2022-12-22,6,6,Colorbuds,Electronics,195,2923.05,1560.0,8.0,8.0
2022-12-22,7,7,Dart Gun,Sports & Outdoors,90,1439.1,360.0,4.0,4.0
2022-12-22,8,8,Deck Of Cards,Games,152,1062.48,456.0,3.0,3.0
2022-12-22,10,10,Dinosaur Figures,Toys,40,599.6,160.0,4.0,4.0
2022-12-22,11,11,Etch A Sketch,Art & Crafts,119,2497.81,1190.0,10.0,10.0
2022-12-22,13,13,Gamer Headphones,Electronics,23,482.77,138.0,6.0,6.0
2022-12-22,14,14,Glass Marbles,Games,63,692.37,315.0,5.0,5.0
2022-12-22,15,15,Hot Wheels 5-Pack,Toys,29,173.71,58.0,2.0,2.0
2022-12-22,16,16,Jenga,Games,17,169.83,119.0,7.0,7.0
2022-12-22,17,17,Kids Makeup Kit,Art & Crafts,31,619.6899999999999,186.0,6.0,6.0
2022-12-22,18,18,Lego Bricks,Toys,37,1479.63,185.0,5.0,5.0
2022-12-22,19,19,Magic Sand,Art & Crafts,195,3118.05,390.0,2.0,2.0
2022-12-22,20,20,Mini Basketball Hoop,Sports & Outdoors,23,574.77,368.0,16.0,16.0
2022-12-22,21,21,Mini Ping Pong Set,Sports & Outdoors,119,1188.81,357.0,3.0,3.0
2022-12-22,22,22,Monopoly,Games,30,599.6999999999999,180.0,6.0,6.0
2022-12-22,23,23,Mr. Potatohead,Toys,29,289.71,145.0,5.0,5.0
2022-12-22,24,24,Nerf Gun,Sports & Outdoors,59,1179.4099999999999,295.0,5.0,5.0
2022-12-22,25,25,Playdoh Can,Art & Crafts,114,340.86,114.0,1.0,1.0
2022-12-22,26,26,Playdoh Playset,Art & Crafts,28,699.7199999999999,112.0,4.0,4.0
2022-12-22,27,27,Playdoh Toolkit,Art & Crafts,10,49.900000000000006,10.0,1.0,1.0
2022-12-22,29,29,Plush Pony,Toys,17,339.83,187.0,11.0,11.0
2022-12-22,30,30,Rubik's Cube,Games,179,3578.2099999999996,358.0,2.0,2.0
2022-12-22,31,31,Splash Balls,Sports & Outdoors,70,629.3,70.0,1.0,1.0
2022-12-22,32,32,Supersoaker Water Gun,Sports & Outdoors,13,194.87,39.0,3.0,3.0
2022-12-22,33,33,Teddy Bear,Toys,10,129.9,20.0,2.0,2.0
2022-12-22,34,34,Toy Robot,Electronics,34,883.66,170.0,5.0,5.0
2022-12-22,35,35,Uno Card Game,Games,18,143.82,72.0,4.0,4.0
2022-12-23,1,1,Action Figure,Toys,74,1183.26,444.0,6.0,6.0
2022-12-23,2,2,Animal Figures,Toys,49,636.51,147.0,3.0,3.0
2022-12-23,3,3,Barrel O' Slime,Art & Crafts,255,1017.45,510.0,2.0,2.0
2022-12-23,4,4,Chutes & Ladders,Games,23,298.77,69.0,3.0,3.0
2022-12-23,5,5,Classic Dominoes,Games,17,169.83,34.0,2.0,2.0
2022-12-23,6,6,Colorbuds,Electronics,86,1289.14,688.0,8.0,8.0
2022-12-23,7,7,Dart Gun,Sports & Outdoors,110,1758.9,440.0,4.0,4.0
2022-12-23,8,8,Deck Of Cards,Games,267,1866.33,801.0,3.0,3.0
2022-12-23,9,9,Dino Egg,Toys,16,175.84,16.0,1.0,1.0
2022-12-23,10,10,Dinosaur Figures,Toys,18,269.82,72.0,4.0,4.0
2022-12-23,11,11,Etch A Sketch,Art & Crafts,57,1196.4299999999998,570.0,10.0,10.0
2022-12-23,13,13,Gamer Headphones,Electronics,37,776.63,222.0,6.0,6.0
2022-12-23,14,14,Glass Marbles,Games,175,1923.25,875.0,5.0,5.0
2022-12-23,15,15,Hot Wheels 5-Pack,Toys,46,275.54,92.0,2.0,2.0
2022-12-23,16,16,Jenga,Games,89,889.11,623.0,7.0,7.0
2022-12-23,17,17,Kids Makeup Kit,Art & Crafts,83,1659.1699999999998,498.0,6.0,6.0
2022-12-23,18,18,Lego Bricks,Toys,148,5918.52,740.0,5.0,5.0
2022-12-23,19,19,Magic Sand,Art & Crafts,198,3166.02,396.0,2.0,2.0
2022-12-23,21,21,Mini Ping Pong Set,Sports & Outdoors,209,2087.91,627.0,3.0,3.0
2022-12-23,22,22,Monopoly,Games,12,239.88,72.0,6.0,6.0
2022-12-23,23,23,Mr. Potatohead,Toys,43,429.57,215.0,5.0,5.0
2022-12-23,24,24,Nerf Gun,Sports & Outdoors,25,499.74999999999994,125.0,5.0,5.0
2022-12-23,25,25,Playdoh Can,Art & Crafts,110,328.90000000000003,110.0,1.0,1.0
2022-12-23,26,26,Playdoh Playset,Art & Crafts,8,199.92,32.0,4.0,4.0
2022-12-23,27,27,Playdoh Toolkit,Art & Crafts,30,149.70000000000002,30.0,1.0,1.0
2022-12-23,29,29,Plush Pony,Toys,43,859.5699999999999,473.0,11.0,11.0
2022-12-23,30,30,Rubik's Cube,Games,101,2018.9899999999998,202.0,2.0,2.0
2022-12-23,31,31,Splash Balls,Sports & Outdoors,66,593.34,66.0,1.0,1.0
2022-12-23,33,33,Teddy Bear,Toys,17,220.83,34.0,2.0,2.0
2022-12-23,34,34,Toy Robot,Electronics,30,779.6999999999999,150.0,5.0,5.0
2022-12-23,35,35,Uno Card Game,Games,13,103.87,52.0,4.0,4.0
2022-12-24,1,1,Action Figure,Toys,131,2094.69,786.0,6.0,6.0
2022-12-24,2,2,Animal Figures,Toys,38,493.62,114.0,3.0,3.0
2022-12-24,3,3,Barrel O' Slime,Art & Crafts,360,1436.4,720.0,2.0,2.0
2022-12-24,4,4,Chutes & Ladders,Games,64,831.36,192.0,3.0,3.0
2022-12-24,5,5,Classic Dominoes,Games,38,379.62,76.0,2.0,2.0
2022-12-24,6,6,Colorbuds,Electronics,186,2788.14,1488.0,8.0,8.0
2022-12-24,7,7,Dart Gun,Sports & Outdoors,125,1998.75,500.0,4.0,4.0
2022-12-24,8,8,Deck Of Cards,Games,431,3012.69,1293.0,3.0,3.0
2022-12-24,9,9,Dino Egg,Toys,13,142.87,13.0,1.0,1.0
2022-12-24,10,10,Dinosaur Figures,Toys,66,989.34,264.0,4.0,4.0
2022-12-24,11,11,Etch A Sketch,Art & Crafts,100,2099.0,1000.0,10.0,10.0
2022-12-24,13,13,Gamer Headphones,Electronics,29,608.7099999999999,174.0,6.0,6.0
2022-12-24,14,14,Glass Marbles,Games,135,1483.65,675.0,5.0,5.0
2022-12-24,15,15,Hot Wheels 5-Pack,Toys,20,119.80000000000001,40.0,2.0,2.0
2022-12-24,16,16,Jenga,Games,128,1278.72,896.0,7.0,7.0
2022-12-24,17,17,Kids Makeup Kit,Art & Crafts,43,859.5699999999999,258.0,6.0,6.0
2022-12-24,18,18,Lego Bricks,Toys,273,10917.27,1365.0,5.0,5.0
2022-12-24,19,19,Magic Sand,Art & Crafts,278,4445.22,556.0,2.0,2.0
2022-12-24,20,20,Mini Basketball Hoop,Sports & Outdoors,27,674.7299999999999,432.0,16.0,16.0
